@RELATION Planes2D

@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE 3 NUMERIC
@ATTRIBUTE 4 NUMERIC
@ATTRIBUTE 5 NUMERIC
@ATTRIBUTE 6 NUMERIC
@ATTRIBUTE 7 NUMERIC
@ATTRIBUTE 8 NUMERIC
@ATTRIBUTE 9 NUMERIC
@ATTRIBUTE 10 NUMERIC
@ATTRIBUTE target NUMERIC

@DATA
-1,0,1,-1,-1,-1,1,0,-1,0,-5.633020141590251
-1,-1,1,-1,-1,1,-1,-1,1,-1,-3.6349324830208296
1,-1,0,-1,0,-1,-1,1,1,0,-1.5101030635280956
1,0,0,1,0,-1,1,1,-1,-1,4.138200409150639
-1,1,0,1,0,-1,1,1,1,1,-4.546648214178356
1,1,1,-1,1,1,1,0,1,0,6.619417444203823
-1,1,0,0,0,1,0,0,1,-1,-0.3682607332482226
-1,-1,0,0,0,0,1,1,-1,1,-2.2471678839313123
-1,1,-1,0,1,0,-1,0,-1,1,0.1722638904720235
-1,-1,1,0,0,-1,-1,-1,1,-1,-6.952867298908741
-1,-1,0,1,1,-1,0,1,0,-1,0.08181426360214594
-1,-1,0,1,0,1,-1,0,1,-1,-4.580239341759779
-1,0,0,0,0,1,-1,-1,0,1,-1.5015981467540567
-1,0,1,-1,0,0,1,1,1,0,-2.6720555616741435
1,-1,-1,-1,-1,1,-1,-1,1,0,-2.984916857879242
1,1,1,0,-1,0,-1,-1,1,1,8.67418747620535
1,0,-1,1,-1,1,0,1,1,1,1.4055969360706748
-1,-1,0,0,1,0,-1,0,1,1,-0.024761846580150793
1,-1,-1,-1,1,1,-1,0,0,-1,-2.9972116136558284
1,1,1,1,1,0,0,0,0,0,8.429098760829032
1,0,1,1,1,0,1,-1,1,0,5.6055232675955375
1,-1,-1,-1,-1,-1,1,-1,0,1,-4.937968322846862
-1,-1,-1,1,0,-1,-1,0,-1,0,-4.8579443555913535
1,1,-1,-1,1,0,1,1,1,0,3.220851172049645
1,1,0,-1,0,-1,0,-1,-1,0,4.491338900122254
-1,1,1,-1,-1,-1,1,0,0,0,-7.528383907527325
1,-1,-1,-1,1,1,0,1,0,0,-3.664155581861708
-1,1,0,-1,0,1,1,1,0,0,-0.44181453601527026
1,1,1,0,-1,1,1,0,-1,1,9.0330274589203
1,1,0,1,0,0,-1,1,1,0,7.036163702977032
1,-1,-1,0,0,0,0,0,0,0,-3.395123276877702
1,-1,0,0,1,-1,1,-1,0,-1,-1.3258016166241129
-1,0,1,1,-1,-1,1,1,0,-1,-7.2347650975944715
-1,1,1,0,1,-1,0,1,0,1,-1.61387830411158
1,1,1,1,1,1,-1,1,0,-1,9.217755675089366
-1,1,0,1,0,0,-1,-1,1,0,-3.66405341436419
1,-1,-1,0,1,1,1,-1,1,0,-4.267117683821155
1,0,-1,-1,0,1,-1,0,0,1,-1.7467009021266349
1,1,0,0,-1,1,-1,-1,-1,0,4.628887927162764
1,0,0,0,0,-1,0,0,0,-1,0.3193549909967124
1,1,0,0,0,1,-1,0,-1,1,5.84707020023667
1,0,1,0,0,1,1,-1,1,1,3.312362476328107
1,1,0,1,0,-1,0,0,1,1,7.759680480709203
1,1,0,0,1,0,1,1,0,1,5.804995524748707
-1,-1,0,1,1,0,-1,0,0,-1,-0.07486201424168648
-1,0,-1,1,0,-1,-1,-1,0,-1,-5.464278334315904
-1,0,0,-1,1,1,-1,1,-1,1,0.3038155702225863
-1,-1,1,1,0,1,1,1,-1,-1,0.49970899689866466
-1,-1,1,-1,-1,1,1,-1,-1,0,-2.969296150847273
-1,0,0,0,-1,0,1,1,1,-1,-5.258222034302231
1,0,0,0,1,0,-1,1,-1,1,3.88208363247962
1,1,0,-1,0,-1,1,-1,0,0,4.900874086027078
1,0,-1,0,-1,0,0,1,1,-1,-0.35892436569905484
-1,0,-1,0,1,-1,0,-1,-1,1,-0.45817373618695467
1,0,0,-1,0,1,-1,0,1,0,0.8256202414338842
-1,1,-1,-1,0,-1,-1,-1,-1,1,-5.676048774140314
-1,0,1,1,-1,-1,1,0,0,1,-7.163512100447499
-1,-1,-1,1,0,1,1,-1,-1,-1,-0.47655472941863153
1,1,-1,0,-1,0,1,0,0,0,5.149839236429093
1,1,-1,1,1,0,1,1,0,-1,5.398171507831885
-1,0,-1,1,-1,1,1,0,-1,1,-2.4655972535654094
-1,0,1,-1,-1,0,1,-1,-1,0,-7.155562929993117
1,-1,1,0,0,1,1,-1,0,0,3.1468685426774234
1,-1,1,1,0,1,1,-1,1,0,4.580483218806604
-1,1,0,-1,-1,0,0,1,-1,0,-4.702393411128936
-1,1,1,1,0,0,-1,0,-1,0,-3.3600080290070804
-1,0,0,0,0,1,0,1,-1,0,-0.4758237903706356
-1,0,-1,-1,0,0,0,0,1,1,-2.1261232133773853
-1,0,0,1,-1,1,0,0,1,-1,-3.9597905448679867
-1,-1,-1,1,-1,1,-1,0,1,0,-4.243377230084959
-1,1,0,-1,-1,0,0,1,-1,1,-7.40986295551706
1,-1,1,1,-1,0,0,-1,1,-1,2.3168443221012622
-1,0,1,0,1,1,0,0,-1,-1,1.1856518093270538
1,-1,-1,-1,0,0,0,1,1,1,-2.5123191292169555
1,0,0,-1,0,-1,-1,-1,-1,-1,3.3642846470848973
-1,0,1,-1,1,-1,0,0,1,0,-2.6801922577747255
1,1,1,1,-1,-1,1,0,1,-1,8.056422357573394
-1,0,0,1,1,0,1,0,0,-1,-0.9682917477891728
-1,-1,0,1,-1,0,0,1,-1,1,-7.287150335219007
1,-1,1,-1,-1,0,1,-1,0,1,0.4111532911173762
1,1,0,0,0,-1,0,-1,0,1,6.3714348442926605
-1,1,1,1,1,-1,-1,1,0,-1,-3.3408388592468863
-1,-1,-1,-1,-1,1,0,-1,0,1,-4.859843091217469
-1,0,0,-1,1,0,-1,0,0,0,-2.223254750359274
-1,-1,-1,1,1,1,0,0,-1,-1,0.14580477897108524
-1,-1,0,0,1,1,1,-1,-1,1,3.441672680015589
1,0,0,1,1,0,0,1,1,0,3.920128991153226
-1,1,1,1,1,1,-1,0,0,0,0.3763606167950968
1,0,1,1,1,-1,0,-1,0,-1,5.827570583015554
-1,1,0,0,1,0,0,0,1,0,-1.7986815730537757
1,0,0,0,-1,1,0,-1,1,0,2.7186094678155817
1,-1,0,-1,1,1,-1,0,1,-1,-0.744369489987547
-1,0,-1,1,1,1,-1,0,-1,1,-2.049125768129155
-1,1,1,1,0,0,0,0,-1,0,-1.7156867939166065
-1,1,1,1,0,-1,1,-1,1,0,-2.6509296808202865
1,0,1,0,-1,1,0,0,0,1,4.242466762219591
1,1,0,1,-1,1,-1,-1,0,0,8.380695599544548
1,0,1,0,0,1,1,0,-1,0,3.942522142396454
-1,-1,0,-1,-1,-1,1,-1,1,-1,-6.67537736379672
-1,-1,1,0,0,-1,-1,0,-1,1,-7.559644373106282
1,1,0,-1,0,1,0,0,0,-1,5.546328361617747
-1,0,-1,-1,-1,1,-1,-1,0,-1,-7.20724459983531
1,0,0,-1,-1,-1,0,0,0,0,1.8349696334047612
1,0,0,0,-1,0,0,-1,0,-1,2.2131555307688613
1,0,0,1,0,0,-1,1,0,0,6.176124347763899
-1,1,1,0,0,-1,-1,1,0,0,-8.798042327156379
1,-1,0,-1,1,-1,0,-1,1,0,-1.0996715686009444
-1,-1,1,1,-1,1,-1,-1,0,-1,-5.481568652890614
1,1,-1,1,1,-1,0,1,-1,0,4.847206324006308
1,-1,1,1,0,-1,0,-1,-1,1,3.0387218970545065
1,-1,1,1,0,1,0,-1,0,0,2.272382900164203
1,1,1,0,0,0,1,-1,0,1,7.139274947276502
-1,-1,-1,1,-1,0,0,0,1,0,-5.480801224783893
-1,0,1,1,0,1,-1,1,-1,-1,-2.990742001126014
-1,0,0,1,1,1,1,1,1,1,4.2238162778822215
-1,0,-1,-1,-1,-1,0,-1,0,0,-10.609899902084278
-1,0,1,-1,0,0,1,1,1,1,-2.512529021938836
-1,0,-1,1,-1,1,0,0,1,-1,-3.8416889690566713
-1,1,1,0,0,1,0,1,1,-1,-1.5952590856000715
1,-1,-1,0,1,-1,1,1,0,-1,-2.59460037469206
-1,0,-1,1,1,0,0,0,1,1,-1.8970376390329218
-1,0,1,-1,-1,1,1,-1,1,-1,-1.129641227841286
1,0,0,-1,0,1,0,1,0,0,2.7724739055939662
-1,-1,0,0,-1,-1,0,0,1,-1,-8.370813168990713
-1,0,1,0,-1,1,0,1,1,-1,-4.620153269964423
-1,1,1,0,0,1,0,1,0,-1,0.5555079083964252
-1,1,-1,-1,1,1,-1,-1,0,0,0.6010749466364942
-1,-1,0,0,-1,0,-1,0,0,-1,-8.152344727059447
-1,0,-1,-1,0,-1,0,0,-1,0,-5.641836917553336
1,0,1,1,1,0,0,0,0,-1,5.736331689290879
1,1,1,0,-1,-1,1,0,-1,0,9.323156198074582
1,-1,-1,0,0,0,0,-1,-1,-1,0.29468414648635255
-1,-1,0,-1,1,-1,1,1,0,-1,-2.144060494400962
1,-1,0,-1,-1,1,-1,-1,-1,1,-0.2527121188302339
1,1,1,0,0,-1,0,0,1,-1,9.223010881140741
1,1,1,1,1,-1,-1,-1,-1,0,8.916511333550618
-1,1,1,1,0,-1,-1,0,-1,-1,-5.979590386113361
1,1,1,1,0,-1,0,-1,-1,1,9.358125490559642
-1,1,0,0,-1,0,0,0,-1,0,-5.529090942387599
-1,0,1,-1,0,-1,0,0,-1,1,-6.224493121060425
1,-1,0,1,-1,-1,0,1,-1,0,2.0694205008505584
-1,1,-1,-1,1,-1,0,0,-1,0,-2.5447698172670665
-1,0,0,-1,-1,0,0,0,1,0,-6.770461223201408
1,1,-1,0,0,-1,1,1,0,0,3.817402526755703
1,0,0,0,1,0,-1,-1,1,-1,1.8715064353844697
-1,0,0,0,-1,0,-1,1,-1,1,-7.820298718709934
-1,1,-1,-1,0,1,0,-1,1,1,-2.1797490292567474
1,1,-1,0,-1,0,1,1,0,0,5.415893939403392
1,1,1,-1,-1,-1,1,1,-1,-1,7.004695449823013
-1,1,-1,-1,-1,1,-1,-1,-1,0,-3.67693919765009
-1,-1,0,0,1,1,1,-1,1,0,1.9645702178912188
1,-1,-1,-1,1,-1,1,1,0,0,-2.5935961642038183
1,0,0,-1,1,-1,-1,-1,0,-1,0.686776355568381
1,1,1,1,-1,0,0,-1,1,1,10.648163637329016
1,1,1,-1,0,1,1,1,1,1,5.997165673989907
1,1,-1,1,1,1,1,0,1,-1,3.1562018187985146
-1,1,-1,1,0,0,-1,0,0,0,-3.1121620492904727
-1,0,0,0,-1,-1,0,-1,1,0,-9.403527802384474
1,1,-1,-1,0,-1,-1,1,0,0,2.975886698889713
-1,1,-1,-1,1,-1,-1,-1,0,1,-4.522341811004873
-1,0,1,-1,-1,0,1,1,0,-1,-5.154854528935302
1,1,0,0,1,0,1,0,-1,1,5.838277434382555
-1,1,1,1,1,-1,1,-1,1,1,-2.624389874680687
-1,1,-1,-1,1,-1,0,-1,0,-1,-2.639247259505056
1,0,0,0,0,0,-1,-1,-1,0,4.0062277352472355
-1,-1,1,0,-1,0,0,-1,0,1,-3.4249534656534646
-1,-1,-1,1,-1,1,1,-1,1,1,-1.232814287483336
1,1,0,1,-1,1,0,1,-1,0,6.634797394572288
1,0,0,0,1,1,0,-1,0,1,2.2147658153729335
1,0,0,1,1,0,-1,1,1,-1,5.008464191315292
1,0,1,-1,-1,1,1,-1,-1,0,5.003975253795559
-1,0,-1,-1,-1,0,-1,-1,-1,-1,-5.656806373988971
1,-1,-1,1,1,-1,-1,-1,-1,0,-3.2638921326741466
1,-1,-1,1,0,0,0,0,0,1,0.36940034359062857
-1,1,-1,0,1,-1,0,0,0,-1,-3.408765226543455
-1,-1,-1,1,1,1,1,1,-1,-1,3.506877910365889
-1,0,1,0,0,1,1,1,0,1,-1.5447995556310492
-1,-1,0,0,1,-1,-1,0,-1,1,-3.324983896502205
-1,0,-1,0,1,-1,0,1,1,0,-1.5224886238546054
1,-1,-1,-1,1,-1,1,-1,1,1,-2.671456547990281
1,-1,0,1,-1,-1,0,1,1,-1,1.1027192757438247
1,1,1,-1,-1,1,0,1,1,-1,7.460626214007147
-1,1,-1,-1,0,0,0,-1,1,0,-3.278620468608726
1,0,1,1,-1,-1,-1,0,-1,1,5.954565700280498
-1,-1,0,1,1,0,0,-1,1,-1,-0.4546859203726748
-1,0,0,0,1,-1,0,1,-1,1,-0.880010625238371
1,0,1,0,-1,1,1,-1,-1,1,6.610337836691734
-1,-1,-1,1,-1,-1,1,1,0,1,-7.0465506202968315
-1,0,1,0,-1,1,1,0,-1,-1,-4.144863820005252
1,-1,1,1,1,1,-1,0,-1,-1,3.537866188358548
1,1,-1,0,-1,-1,1,0,1,0,3.259846338621432
-1,1,-1,0,1,1,-1,1,-1,1,1.9851290780696724
-1,0,-1,1,-1,1,0,-1,1,-1,-3.8933079878505708
-1,0,-1,-1,-1,0,1,-1,0,0,-5.841888968670952
-1,0,1,-1,1,1,1,1,1,1,4.213811676483039
1,-1,1,1,0,1,0,-1,0,-1,2.161396181172078
-1,1,0,1,0,1,0,0,0,0,-0.3602396323917546
-1,1,-1,-1,-1,-1,0,-1,1,0,-8.729142854759017
-1,0,-1,1,1,0,-1,-1,-1,0,-0.23531131568160546
1,1,1,1,-1,1,0,0,0,0,9.728749439177957
1,1,0,1,-1,0,0,1,-1,-1,7.360428731363037
1,0,-1,0,-1,-1,0,0,-1,1,0.5258046157209031
-1,1,1,-1,-1,-1,-1,0,1,0,-10.30641985687205
-1,-1,0,-1,0,0,1,-1,-1,0,-1.87728473613338
-1,0,1,0,-1,1,1,0,0,1,-3.8062743308106857
1,0,-1,1,1,1,-1,0,-1,0,2.4760564798234683
1,1,-1,1,1,-1,1,-1,0,0,4.844036081733616
1,-1,1,0,-1,-1,1,-1,-1,1,1.7864306240741854
1,1,0,1,0,0,0,1,-1,-1,6.507675868309511
-1,0,0,0,-1,1,1,-1,-1,0,-3.5701827824798342
1,-1,0,1,-1,1,1,-1,0,-1,2.38701561772355
1,-1,1,-1,1,-1,0,0,0,0,1.952155977384713
-1,0,-1,1,-1,0,0,1,0,0,-6.627491063329781
1,-1,1,1,-1,-1,0,0,1,0,3.39770781186892
-1,-1,1,0,-1,-1,1,0,1,1,-8.972286384258178
-1,0,-1,-1,0,0,-1,0,0,1,-1.9888901481775512
1,0,-1,-1,1,1,0,-1,0,1,-0.47146895547654977
1,-1,1,-1,-1,1,0,0,-1,0,1.5028137638759107
-1,1,0,0,-1,1,1,0,-1,1,-1.82291331997608
-1,1,0,1,-1,1,1,0,1,1,-1.3591957423470815
-1,-1,0,1,0,1,-1,1,-1,0,-0.4019160426603272
1,0,0,-1,0,1,-1,1,1,1,2.287002316215747
-1,0,0,-1,0,1,-1,1,-1,0,-3.5960048878318513
-1,0,1,-1,1,1,1,-1,-1,1,2.3241679756192304
-1,0,-1,0,0,1,0,0,1,-1,-0.2079057152003676
-1,1,0,-1,1,1,0,0,1,1,1.9293533471441293
-1,-1,0,1,0,-1,-1,-1,1,1,-5.929514472921559
1,0,0,-1,1,1,-1,0,1,0,3.338115636320601
-1,0,1,1,0,0,1,-1,0,-1,-1.8095781206657513
1,-1,0,0,0,-1,-1,-1,1,0,-0.48019879254559045
-1,-1,-1,0,-1,0,1,0,-1,1,-6.320464532541921
-1,-1,0,0,1,1,0,1,-1,1,1.8747611095913357
-1,-1,0,1,-1,0,-1,-1,1,0,-4.60009016870163
1,1,-1,1,1,1,-1,0,0,1,4.762257536873907
-1,0,0,-1,-1,1,1,0,1,1,-3.549424535673343
-1,1,0,1,-1,0,1,1,1,1,-4.011279048989312
1,-1,0,0,1,1,0,0,1,1,1.3852260053415983
-1,-1,-1,0,0,0,1,-1,0,0,-3.106166524870164
1,0,-1,0,0,1,-1,0,1,-1,-0.36575683648258495
-1,0,0,1,0,-1,1,0,0,0,-4.763913042487521
1,-1,0,-1,-1,0,0,-1,1,0,-1.9823982958577089
-1,1,-1,0,-1,-1,-1,1,-1,1,-10.010185165996118
-1,0,0,0,1,1,-1,-1,-1,-1,1.21054352638578
1,1,1,-1,1,1,1,1,-1,0,6.710577403441534
-1,-1,0,0,0,1,-1,0,0,-1,-4.087975595155651
-1,-1,1,-1,0,-1,0,0,0,-1,-5.950105507341998
1,-1,0,0,1,0,1,-1,-1,0,-0.50322558441026
1,0,-1,1,0,-1,-1,0,0,0,4.668717618905532
-1,1,-1,1,1,0,0,-1,1,1,2.039080270748601
-1,1,1,1,-1,0,-1,1,0,-1,-5.548388952575673
1,-1,-1,0,1,0,0,0,1,1,-1.8561350346556083
-1,-1,1,-1,1,-1,-1,0,-1,-1,-3.7991419413927687
-1,1,-1,0,1,0,0,1,-1,-1,-0.34520674341849483
1,0,-1,-1,1,0,1,0,0,-1,0.30258451787398943
1,1,0,0,-1,0,0,-1,-1,-1,3.794107636798403
-1,-1,1,-1,0,1,0,0,-1,-1,-2.4593447585807855
-1,1,-1,-1,0,-1,0,1,0,0,-5.103605479955405
1,-1,-1,1,1,-1,1,0,1,0,-0.42126905991899644
-1,-1,1,0,0,-1,0,0,0,1,-5.873277460907788
1,1,0,0,1,-1,-1,-1,0,-1,6.286451733173567
-1,1,-1,-1,-1,-1,-1,0,1,-1,-8.114380285332743
1,-1,-1,0,0,-1,1,1,0,-1,-2.4706056606482845
-1,-1,0,-1,0,0,-1,-1,1,0,-4.4974210594153945
-1,0,-1,1,-1,1,1,1,0,-1,-3.49301538046256
1,-1,1,1,-1,1,1,-1,-1,0,2.7223003253903193
1,-1,1,0,0,-1,1,-1,-1,0,2.9498421336552294
-1,1,-1,1,0,-1,0,-1,0,1,-4.76222769699406
-1,1,1,-1,1,0,-1,-1,-1,-1,-2.6667348171455325
1,1,0,-1,1,1,1,-1,0,0,3.291152734621705
1,-1,-1,0,0,-1,0,-1,0,1,-2.968265779452932
1,1,0,-1,0,0,-1,0,0,0,5.252933264167764
-1,0,0,-1,1,0,0,-1,1,0,-0.6919478863332198
-1,0,-1,0,0,-1,0,0,-1,0,-4.469415451943665
1,1,-1,-1,1,0,0,0,-1,1,3.916178267107881
-1,1,1,-1,0,0,-1,0,-1,0,-3.588077951452527
1,-1,1,-1,1,1,0,0,-1,-1,1.8607632609234117
-1,1,1,0,0,1,0,1,-1,0,-0.3643800859545634
1,0,0,1,1,0,1,0,-1,1,5.099778185128421
1,0,-1,0,1,1,-1,0,0,1,2.6761135549740533
1,1,1,-1,-1,-1,-1,1,0,1,6.073004547816335
1,0,0,1,0,0,0,-1,-1,0,3.3612294096337636
1,0,1,-1,-1,-1,0,-1,1,1,4.233370189131379
-1,0,1,-1,-1,0,1,1,1,-1,-6.54424245711768
-1,1,1,-1,0,0,0,0,-1,-1,-4.221958753619289
1,0,-1,0,1,0,-1,0,0,1,-0.5656316117598588
-1,1,1,0,-1,-1,-1,0,1,0,-10.043450797701146
1,-1,0,0,1,1,-1,1,1,1,-0.6757666713188264
-1,1,0,-1,1,1,1,0,0,0,2.7302422105331687
-1,1,-1,-1,1,0,1,1,1,0,-0.34553005166077666
1,-1,-1,0,0,0,0,1,-1,1,-2.470868376404434
1,-1,-1,-1,-1,1,1,1,1,0,-2.0418408079049617
1,1,-1,-1,0,-1,1,-1,-1,-1,2.093125629765778
-1,0,0,0,-1,-1,-1,1,-1,-1,-9.837752162830789
1,0,1,-1,0,-1,-1,-1,1,1,4.490648594971402
-1,0,-1,0,1,1,-1,-1,1,0,2.6137475856477153
-1,1,0,1,1,0,-1,1,-1,0,-2.2026464517708644
1,-1,0,0,1,-1,-1,-1,-1,0,0.2448217487418913
-1,-1,1,0,1,0,0,1,0,0,1.6150114542897511
1,1,-1,1,-1,-1,-1,1,0,-1,4.5080380346749624
-1,0,-1,-1,1,-1,0,-1,-1,1,-3.272314986733438
1,1,0,0,-1,0,1,-1,-1,-1,6.499639608521801
-1,-1,-1,1,1,-1,1,-1,-1,0,-1.6941674133208835
1,-1,0,0,1,0,-1,1,1,0,0.8653078690403417
1,0,-1,-1,1,-1,-1,-1,1,-1,-1.0916071798642029
-1,0,1,1,1,1,1,0,-1,1,4.863747066688841
-1,-1,-1,1,1,0,0,1,-1,1,1.3040572324485296
-1,1,0,1,1,0,0,0,0,-1,0.048317873253365874
-1,0,1,0,-1,0,1,0,1,1,-5.029124856606459
-1,0,0,-1,0,-1,1,0,0,0,-5.54631868515092
-1,1,1,-1,0,-1,0,-1,1,1,-4.273181697194241
-1,1,0,0,-1,0,1,0,0,0,-5.693089497718311
-1,1,0,-1,0,0,0,0,-1,-1,-4.8985741753286645
-1,1,1,0,1,1,-1,0,0,-1,0.4306866213098559
1,0,-1,1,1,-1,0,1,1,1,1.1640408199668755
-1,1,1,-1,1,-1,0,-1,-1,0,-1.4243271589254383
1,1,-1,0,-1,1,-1,-1,-1,0,4.008372707075403
1,0,1,0,1,1,-1,-1,-1,1,6.894598570507195
1,-1,0,1,-1,-1,0,0,-1,-1,1.8623380448963736
-1,-1,1,-1,0,1,0,-1,-1,0,-0.9617120791761335
-1,0,-1,-1,1,-1,0,0,1,-1,-1.6409423374135024
1,-1,1,0,-1,-1,-1,0,0,1,0.9283534081665328
1,-1,1,0,0,0,-1,0,1,-1,1.587647777851727
-1,-1,1,0,1,-1,-1,1,1,-1,-1.5306142305866426
-1,1,1,-1,0,-1,-1,-1,0,1,-5.650964875352123
1,-1,1,-1,0,0,-1,-1,-1,1,1.7213033145484609
1,-1,1,1,0,-1,1,-1,1,0,4.180061979736367
1,0,-1,1,1,1,0,-1,-1,-1,2.06658927263731
1,0,0,0,0,1,1,1,-1,0,4.327009005867807
1,1,0,1,0,1,0,1,0,1,7.899795602439514
1,0,0,1,-1,0,1,1,-1,1,3.9566182671377566
1,0,0,0,-1,-1,1,1,1,1,3.951586426205303
-1,1,-1,0,-1,1,-1,0,-1,1,-5.744620375920168
-1,0,-1,-1,0,1,0,-1,-1,-1,-3.1945921091555
-1,1,-1,0,1,1,0,0,-1,0,3.364186581755586
-1,-1,1,1,-1,1,-1,-1,-1,0,-5.386667246408414
-1,1,-1,0,-1,1,-1,-1,-1,-1,-4.878436556854843
1,-1,-1,1,1,-1,1,0,-1,1,-2.5758180666235297
1,1,0,0,1,-1,-1,-1,1,-1,5.472812464958758
1,0,-1,-1,-1,0,0,1,0,1,1.6360489721109048
-1,0,-1,0,1,1,0,0,-1,1,4.825134244604271
1,-1,1,-1,1,1,1,-1,1,0,1.3135846845680712
-1,-1,1,1,0,-1,0,1,0,1,-4.5566685968703355
-1,1,-1,1,1,0,-1,1,-1,-1,-2.5635658855247874
-1,0,1,0,1,-1,0,1,-1,-1,-2.449120316737647
-1,1,1,1,1,0,0,1,1,0,0.38944752642575625
1,-1,0,1,0,1,-1,0,0,1,1.2607027112112852
1,-1,0,-1,-1,1,-1,0,1,-1,-1.8113586794806145
-1,0,-1,-1,-1,1,1,-1,1,0,-2.1255407816779117
1,0,1,0,1,1,-1,-1,1,1,4.490976599701561
1,0,1,-1,1,-1,-1,-1,1,-1,3.4185394865951593
-1,1,1,1,1,0,0,-1,-1,1,0.2651494640026365
1,1,1,1,-1,1,1,-1,1,0,11.02358783324743
-1,1,1,1,0,0,-1,1,0,-1,-3.962934411952953
1,-1,-1,1,1,-1,-1,-1,0,-1,-1.2734510350998507
1,0,1,1,0,0,1,0,1,1,4.4837165711162665
-1,1,-1,0,1,0,-1,-1,1,-1,0.2965148988645989
1,-1,0,1,1,-1,0,1,-1,0,1.0548410421704582
1,1,-1,1,-1,-1,-1,1,1,1,7.133559301565709
-1,0,-1,1,-1,0,0,-1,1,1,-7.5158506165600985
-1,1,0,1,0,1,-1,1,0,-1,-3.319150221298912
1,1,0,1,1,1,1,-1,0,-1,6.457751245030947
-1,0,0,1,0,0,0,-1,1,0,-3.806303592765871
1,-1,-1,1,1,-1,-1,0,1,-1,-0.5688362036397656
-1,0,1,0,-1,0,0,1,1,-1,-3.615492122224421
-1,-1,0,0,-1,-1,0,0,0,-1,-7.686679373523172
1,1,1,1,0,-1,0,0,-1,0,9.852045730601372
-1,1,0,0,1,0,-1,0,1,-1,-0.018137643717961116
1,1,1,-1,-1,-1,0,0,-1,1,8.10487083441004
-1,-1,1,-1,0,0,0,-1,-1,0,-3.7704507478657705
1,-1,1,-1,1,-1,1,1,1,1,2.1426025117029823
1,-1,0,-1,-1,1,0,1,-1,1,-0.42729957804820795
1,-1,-1,1,-1,-1,1,1,0,0,-1.3868215222994742
-1,0,-1,0,-1,-1,1,1,0,1,-7.804951636916522
1,0,1,-1,0,0,-1,0,-1,1,4.471358764419521
-1,0,0,-1,-1,-1,0,0,1,1,-6.499691751221795
1,1,-1,0,-1,1,-1,0,0,-1,4.425715466676872
1,0,0,0,-1,1,1,0,0,-1,3.4400226658559876
1,0,-1,0,0,-1,1,1,1,0,-0.7815462064715453
-1,-1,-1,-1,0,1,1,1,1,-1,-2.1370073802066143
-1,-1,-1,0,-1,0,0,-1,0,0,-6.83243671989758
-1,1,-1,-1,1,0,1,-1,1,-1,1.0586502390580055
-1,-1,0,-1,0,0,0,-1,0,0,-1.9014544393235682
-1,-1,1,0,1,1,1,0,1,0,1.7914035546363651
1,-1,-1,-1,0,1,0,1,-1,1,-3.723652928276478
1,-1,1,-1,-1,1,-1,0,-1,0,1.005050389946423
-1,1,1,0,-1,-1,1,0,0,-1,-8.346589486450938
-1,-1,0,-1,0,1,-1,0,1,1,-1.1489178492816516
1,1,0,0,-1,0,1,1,0,0,6.812255287556224
-1,0,-1,-1,1,1,0,0,-1,1,1.1942128015864282
1,1,1,1,-1,-1,0,-1,0,1,8.59267316690247
-1,-1,0,1,1,1,1,0,-1,0,3.989056880535064
-1,1,0,1,-1,0,0,-1,1,0,-5.893125074930297
-1,0,0,0,0,0,-1,-1,0,1,-3.868970714495911
-1,-1,-1,0,1,1,-1,0,1,0,3.18471560535349
-1,1,1,0,0,-1,0,1,-1,-1,-5.850548614590533
1,0,0,0,1,1,-1,0,1,-1,1.5500076423326103
1,1,0,1,1,1,0,0,1,-1,6.679264247959242
1,1,1,0,1,0,1,-1,0,0,7.469277185022259
1,0,1,-1,1,-1,-1,-1,-1,0,5.227920344915514
-1,0,-1,0,1,-1,0,-1,-1,0,-2.199261052826235
-1,1,1,1,-1,1,1,-1,1,1,-2.7487387563400283
-1,1,0,1,0,-1,0,-1,-1,-1,-3.2811526069015704
1,0,1,1,1,1,0,-1,-1,-1,5.279236200010123
-1,-1,0,0,0,-1,-1,-1,-1,-1,-6.517693848754989
1,0,0,1,0,0,0,0,0,1,3.5202788341993534
1,-1,0,0,1,1,0,1,0,-1,-0.257748431242409
1,-1,-1,0,1,-1,-1,1,-1,-1,-2.0504683334531997
-1,1,-1,1,1,1,-1,-1,1,1,0.4591075634357087
1,0,-1,1,-1,1,-1,0,-1,1,0.9337164296783513
-1,-1,-1,-1,1,-1,0,1,-1,0,-3.376241157903605
-1,1,0,-1,1,0,-1,-1,-1,0,-1.074210717039825
1,1,1,-1,0,0,1,1,0,0,7.101200395052884
-1,0,0,0,1,-1,-1,0,1,1,-2.097475808186097
-1,0,0,0,-1,1,0,1,1,0,-3.0503779547584053
1,1,-1,1,-1,1,-1,1,0,-1,1.64998990252937
-1,0,0,-1,-1,-1,0,-1,0,1,-7.902031638508189
-1,-1,1,-1,-1,0,0,-1,0,-1,-8.740783364909976
1,0,0,-1,-1,0,0,-1,-1,-1,1.8341392432028376
1,0,1,0,0,1,-1,0,0,-1,5.57558701380618
-1,-1,1,0,0,1,1,1,-1,-1,1.9536985841117582
1,1,0,1,-1,-1,0,1,0,-1,5.050746777765265
1,1,-1,-1,1,1,-1,0,1,-1,2.4598901688584327
1,1,1,1,1,1,0,-1,1,1,10.015094469211652
